time,TS2,TS3,TS4,TS5,TS6,TS7,TS8,TS9,TS10,TS11,TS12
2021-05-01 00:00:00,-0.23904859394548258,0.023729942095174747,0.01403072105545463,0.012665881111081459,0.47778587986362353,-0.005702971096161615,0.016636424325697775,-0.005942731940855058,-0.010289890755842487,-0.0032232426459448877,-0.015384346618791143
2021-05-01 00:05:00,0.02236627807451294,0.016271089219588735,0.011751872016358782,-0.00010496053883061427,0.07687881310339104,0.0014571150415993949,0.016868103741178708,-0.0016419882055004047,-0.005649868593732247,-0.007049605960943512,-0.013745922201960678
2021-05-01 00:10:00,0.005126070826760707,-0.0067750676114391424,0.04042986269510643,-0.0029347458334296334,0.06211242209067046,-0.0008454256915805183,0.013465644951226013,-0.0008420612745155291,-0.004337288427803461,-0.000604924024306594,-0.013299505953440911
2021-05-01 00:15:00,-0.4330018233207125,-0.016413519505518892,0.02209072478266479,0.015484381915387107,0.6145304134581855,-0.0025419569269553516,0.01595996724972166,-0.025710172806742815,-0.024424370321675437,0.012411035651590867,-0.01621396614135536
2021-05-01 00:20:00,-0.12447762943158314,0.012975079531315888,0.021020505710973067,-0.004283794426281327,0.11643181508343677,0.002677099121190489,0.010890771997160572,-0.01383849184577421,-0.01690582450414458,0.011347659667399337,-0.00864650716057151
2021-05-01 00:25:00,-0.0969795460863043,0.012555033949772478,0.017951559245368915,-0.012642507234818412,0.050005229805887765,-0.003819995588384687,0.012148432351521484,-0.012800871530608477,-0.016584323620582757,0.01238453870147535,-0.008821117809207248
2021-05-01 00:30:00,-0.11884762465857386,0.003711792194307747,0.008001032361165023,-0.0015373756666225875,0.07719528740429246,0.0015945341318202365,0.011158365772677677,0.01474088566245871,0.0007140529699839374,0.025102405495316563,-0.0026442251511172967
2021-05-01 00:35:00,-0.12805527997496116,0.003515268649250252,0.023986757777791388,0.004263246842178295,0.032169251951998906,0.00176755057925011,0.008204591270682755,0.01354971047559656,0.0006565094070163923,0.02307140616304536,-0.0029640186163165105
2021-05-01 00:40:00,-0.1480832975763291,-0.007658193144486009,0.019212133146472177,-0.01089107806006494,0.011167014021699612,0.0011674499880351007,0.00770028672744203,0.016330827229291522,0.00033317449998073535,0.022739976208549832,-0.004083008161733167
2021-05-01 00:45:00,-0.1674939162734119,-0.006094671483018483,0.029176640414622555,-0.008448413498092212,-0.024999535166867034,0.0032134247352698163,0.010227500023924217,0.007329159472409747,0.032080002046679136,0.021271857346913395,-0.006269386157563371
2021-05-01 00:50:00,-0.20917883023525125,-0.009652971895926132,0.020342675291298337,-0.0032135499169587984,-0.023271117819408837,-0.0024341247238387296,0.00697653057675177,0.007394362183076401,0.03205914050467468,0.021501247703578006,-0.006700846533423421
2021-05-01 00:55:00,-0.18962852687002474,-0.012670894221569617,0.026175091958871917,-0.007962890163607956,-0.030113486073817895,0.0018449990327235554,0.010074116742172713,0.008916443805170867,0.032684681273890466,0.016829908029445662,-0.007764354169395962
2021-05-01 01:00:00,-0.19505788050611086,0.018743788358717723,0.014066193667981156,-0.007954317051264708,-0.03113919842867926,0.0022810009532597026,0.007525693036266136,-0.0018716047439551184,-0.00025801772728500846,0.007775992040810269,-0.010631079289730113
2021-05-01 01:05:00,-0.25880353509207704,0.016556151443831147,0.024585377134678708,-0.007023767045198102,-0.03509128064561816,0.002381361604848394,0.0151356369522287,-0.002122611274085287,-0.00032467546382566816,0.007098808551243847,-0.008955995192425868
2021-05-01 01:10:00,-0.29357775567756744,-0.003888928614792822,0.022567524840184785,-0.0007461671557098692,-0.023010818821169416,-0.0001833380454972142,0.016458648570999483,-0.0009816556739856335,-0.0012547270792145078,0.0086513205318713,-0.007294781805290614
2021-05-01 01:15:00,-0.33961610703617146,-0.004849620552601953,0.021482471050307893,-0.003588965031606248,-0.10394022451830306,0.00337304030834708,0.015361642393291257,-0.00313612080537526,-0.011880376532771268,0.01311551667364683,-0.009658615277638602
2021-05-01 01:20:00,-0.3582337137483716,-0.004441980775252743,0.017831782471592714,-0.0013076377903319509,-0.10432629425693318,0.0027666730273428366,0.017730246503019093,-0.003065469867056825,-0.012284493403852383,0.015417455440309787,-0.009038441956812866
2021-05-01 01:25:00,-0.29680339630295893,-0.004072468852264907,0.01925225815066591,-0.003467052014013001,-0.18293372410281583,-0.0017731028506432957,0.01741706513754385,-0.0034462602310385343,-0.01188149815804369,0.01797290096388472,-0.00753458835359521
2021-05-01 01:30:00,-0.3475710385741004,0.015377658790124498,0.020138054911238042,-0.003924934574463432,-0.12491645767791477,0.005092911306380352,0.00787774231245578,0.005539417584875008,-0.0014312119745104792,0.01915312333298745,-0.006387751626922515
2021-05-01 01:35:00,-0.4182090273837371,0.014182149720922358,0.021282872297679105,-0.0056073598653547775,-0.05468953404264141,0.0034389606087945473,0.02005739070125471,0.006488804481852872,-0.001881590009867447,0.02067521029058487,-0.006982177302060699
2021-05-01 01:40:00,-0.41288954669477107,0.003076042129316217,0.01911474544120289,-0.007501257331437867,-0.1203890776646594,-0.0018155399259202237,0.01733558468767548,0.007967971334896363,0.0007664695812316238,0.020461219176385527,-0.00745674188527437
2021-05-01 01:45:00,-0.3180959109905023,0.003352012990611268,0.024431414949292893,0.007908745650110386,-0.3309589916543349,-0.0007545109132851111,0.01704157731925067,-0.0044920272320469615,0.0005795707272408842,0.01763792993390724,-0.011363190411626515
2021-05-01 01:50:00,-0.30579502274343195,0.0036937094139033694,0.01731916982355856,0.012445234889722689,-0.38432210894476027,0.012064820623590058,0.015589033451271947,-0.0036788514902006964,0.0012507689212903242,0.013749754439557312,-0.011283375534418855
2021-05-01 01:55:00,-0.4704952885268861,0.004053363541676099,0.014847642958046076,-0.0058713961678890595,-0.12711941372731286,-0.0021111129547876813,0.016600970960538034,-0.004156660846692307,0.0030652011142504594,0.017694077456010288,-0.012192149845528223
2021-05-01 02:00:00,-0.5177500548454584,-0.003983193791590755,0.018767110056316552,-0.001204511858297074,-0.13281104133090046,-0.0024833495505387384,0.017391765890695927,0.0056769504211612,-0.0027225875755975777,0.019408775538407266,-0.012445731435178844
