model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_L2,-0.13684299881750894,-0.1057573210405682,root_mean_squared_error,8.572407722473145,3.1479992866516113,163.5585503578186,0.0028798580169677734,0.0003368854522705078,0.0052928924560546875,2,True,4
WeightedEnsemble_L3,-0.13690219219731084,-0.10574546729700895,root_mean_squared_error,10.754998922348022,3.590970277786255,217.1813085079193,0.0017910003662109375,0.0003497600555419922,0.011130332946777344,3,True,6
LightGBMXT_BAG_L2,-0.138387296789811,-0.10789405007011889,root_mean_squared_error,10.753207921981812,3.590620517730713,217.17017817497253,2.0746870040893555,0.40576601028442383,48.659072399139404,2,True,5
LightGBMXT_BAG_L1,-0.13858934928302355,-0.10920421239086932,root_mean_squared_error,8.130077838897705,1.756117582321167,141.65383553504944,8.130077838897705,1.756117582321167,141.65383553504944,1,True,1
RandomForestMSE_BAG_L1,-0.13952109590597078,-0.10795900436793754,root_mean_squared_error,0.4394500255584717,1.3915448188781738,21.89942193031311,0.4394500255584717,1.3915448188781738,21.89942193031311,1,True,3
LightGBM_BAG_L1,-0.14946651501639083,-0.13934417870541163,root_mean_squared_error,0.1089930534362793,0.03719210624694824,4.957848310470581,0.1089930534362793,0.03719210624694824,4.957848310470581,1,True,2
