time,TS2,TS3,TS4,TS5,TS6,TS7,TS8,TS9,TS10,TS11,TS12
2021-05-01 00:00:00,-0.24523052196112788,0.011246624213644188,0.006154139856995111,0.01883327353828716,0.5061831162985648,0.0030914243819629163,0.0033641374209280625,-0.008172602123388118,-0.01226595788655168,-0.0028644914872711256,-0.010660413449716674
2021-05-01 00:05:00,0.019796115081499217,0.011467598140041968,0.0034536990487596566,-0.0015011752449029536,0.09495933320648792,0.0006537109807942417,0.005802200371998538,-0.00399560359293302,-0.005164411350357323,-0.004950944848981227,-0.00740896082083153
2021-05-01 00:10:00,0.011624905789130977,-0.00481186850030939,0.022414548568856336,-0.003632150342484391,0.0658515460839735,0.002983572581509033,0.004017942417197591,-0.002173180960792654,-0.004188200523938001,-0.0049857134553380825,-0.006314044198043285
2021-05-01 00:15:00,-0.40795620441173014,-0.008993565649799824,0.011539668531993792,0.017352036114467805,0.6142233083841665,-0.000469537705300547,0.006109541912998375,-0.014069716675298499,-0.021297600452619386,0.0003928988329585088,-0.012123557911212106
2021-05-01 00:20:00,-0.10699786584423689,0.015056169013581217,0.015960983007245792,-0.0014739122787382623,0.12091571068957495,0.005208329449403276,0.002366901042831699,-0.005671666104869788,-0.011001152822753288,0.0009567015933758645,-0.005123488863943942
2021-05-01 00:25:00,-0.08415448673888037,0.009542332159846043,0.013165573435850014,-0.01166310469630605,0.04305426767350052,-0.002052533949579424,0.0015578740075756828,-0.006055778396714493,-0.012233946429144544,0.0013967884381242235,-0.0035102789748373184
2021-05-01 00:30:00,-0.11323211301805826,0.0024125597166901646,0.003303771087210505,-0.0027953322288230913,0.09474396648506174,0.00371097347329348,0.0030470204970841374,0.010516085871176544,-0.0013694534017301987,0.011612467982708876,-0.0035249404013001657
2021-05-01 00:35:00,-0.11189079945338551,0.0016979828696864752,0.014328255051859423,0.0057043344663016025,0.04236975960823044,0.0023215554234527853,0.000773262779634438,0.007145567920864698,-0.0029618346655956892,0.0069447008529838735,-0.002670083453629472
2021-05-01 00:40:00,-0.12544058051419357,-0.0025240790104390943,0.012543241442881499,-0.024497863872764696,0.014805859324873666,0.0022601528872223183,0.002207829602216979,0.007424959852840143,-0.003982574000499855,0.007008981907850348,-0.0025829103910891076
2021-05-01 00:45:00,-0.14919254233495782,-0.002120632740114412,0.01785287620488473,-0.013468490021795773,-0.03468428448845525,0.0070431794963313815,0.004609096445523178,0.0019125949517090274,0.017840994854922996,0.005345343682884362,-0.0031404339731256137
2021-05-01 00:50:00,-0.19216008429031978,-0.009639545191734763,0.0104222914926652,-0.010682234311913662,-0.03203978902447987,0.0004695656414333543,0.0025744025077955005,0.003152226039217837,0.017878126714810608,0.004872229128686166,-0.005056110885238862
2021-05-01 00:55:00,-0.16023215294811485,-0.010987538133310661,0.01750512538120214,-0.02082849200302583,-0.020722682062835816,0.00422792095945573,0.0053048321307315235,0.00290118191556083,0.019260875983974565,0.004051444459770928,-0.005846022533634096
2021-05-01 01:00:00,-0.18107543032497722,0.01102812894687592,0.0057836959791937636,-0.014299569773073784,-0.04650553324453514,0.00020868057844974683,0.001584428649709798,-0.0024713631339309703,-0.0021852795315302764,-0.001567808372907543,-0.012965053669677436
2021-05-01 01:05:00,-0.2314116299751602,0.00958660541764996,0.013614174999007078,-0.017080941158522593,-0.03826071136094735,0.00236306803135713,0.00794657368312182,-0.002560888412122433,-0.0017463196814957443,-0.0005303175520251842,-0.012991527452790549
2021-05-01 01:10:00,-0.2755379747003086,-0.002079997461949552,0.012893474219399828,-0.0018206646442234505,-0.03464367594447961,0.004091837011089264,0.0062232190846085575,-0.00175696516677718,-0.0015130946651910624,-0.00044494355478605374,-0.010379530068556365
2021-05-01 01:15:00,-0.31334811439668936,-0.002670390285087654,0.010725478785323091,-0.015902274381870144,-0.09431462477071915,0.0014788060289653696,0.007675600242895996,-0.0038327855239972237,-0.004949023699329613,0.0072851733623027735,-0.00698066970960756
2021-05-01 01:20:00,-0.3302618115049162,-0.0021601902583897646,0.009411456460394037,-0.012449633076338168,-0.09014808931967254,0.0013747239900996574,0.010323892842220095,-0.003446954621002939,-0.004683601007538992,0.007835785376339095,-0.004803835345278693
2021-05-01 01:25:00,-0.2698932708480854,-0.002137202874658358,0.00942249569376389,-0.006767385589266765,-0.19636113628144924,-0.0036954001492433713,0.00941717929598228,-0.003464180058005594,-0.004248908900482307,0.007543726961899274,-0.003892789308936244
2021-05-01 01:30:00,-0.31877363700025896,0.008358821163029728,0.008496177458985777,-0.007865923523459028,-0.10930547161553121,0.004199828854046961,0.0049965740902033606,0.0030826060510112697,-0.00026583746558181724,0.004250462132331492,-0.006559589054332384
2021-05-01 01:35:00,-0.3752699412545791,0.007521044135058061,0.011960148353186597,-0.009676638396782886,-0.05078416267391985,0.002405163396063239,0.012527215527372562,0.004215251058977211,4.151918064873012e-05,0.00481061433189404,-0.0076355210907324
2021-05-01 01:40:00,-0.37870635159824767,0.002202745501442706,0.007913902559399605,-0.0199464447616783,-0.101282180577994,-0.0022353484582726202,0.010553774112440161,0.0032387687075109235,3.429716688617804e-07,0.0045867106278686546,-0.00546433603743485
2021-05-01 01:45:00,-0.29373929000411825,0.0023680045519712876,0.008605699568130074,-0.01219919568373778,-0.3524469273922731,-0.004563856398034585,0.00828294933736738,-0.003111377942954297,-0.001028143360977159,0.0030879127774693753,-0.01316609735083571
2021-05-01 01:50:00,-0.2716432941910764,0.0030489172662954618,0.007024314657627622,-0.005896017868814772,-0.39137368818663265,0.011066408769987525,0.01326707051799629,-0.002919069755458445,-0.0009881740431110975,0.0015335447904521661,-0.01070926777737512
2021-05-01 01:55:00,-0.4414066211287793,0.003111418408883556,0.004782177406265138,-0.014932074028251393,-0.11747743102483847,-0.0031124600878507077,0.010549585350389733,-0.0028744895656512125,-0.0005366778944654521,0.0034246938349144114,-0.012087392264988235
2021-05-01 02:00:00,-0.4691962301066143,-0.0011399858870290765,0.011179203435200322,-0.01430816325725269,-0.10840435560986009,-0.0006432875109343843,0.012913067776653495,0.0011968468962498334,-0.0028155518781433925,0.00022443685265306453,-0.013615821927499615
2021-05-01 02:05:00,-0.4823168999074373,-0.0012522096842027398,0.007510878520439986,-0.01566874111288732,-0.13551974268161576,-0.0014394969912982548,0.012231186317198231,0.0011203309607582775,-0.002723480122298557,0.001555163978799017,-0.01414500014027268
2021-05-01 02:10:00,-0.43262694787245376,0.007191391897898961,0.0030374987819904533,-0.01126063378756073,-0.237334441599305,-0.003676935712175878,0.007723301917668979,0.0006924681297963908,-0.00254110048492223,0.0020189703468700337,-0.013973585412628093
2021-05-01 02:15:00,-0.48584630834433323,0.007945733912694921,0.0037267859934190196,-0.0071100915904164985,-0.19095295119950487,-0.002582927600161889,0.010883060310679255,-0.002769805995183893,-0.0049308897403081715,0.0019349509846297635,-0.007365139339087133
2021-05-01 02:20:00,-0.4537489610641706,-0.0016677957666234363,0.004949769108672124,-0.00997794138424615,-0.25623513478075355,-0.002661111420867809,0.009409638203090518,-0.002908617397845488,-0.0051936547866759455,0.0020600402235115603,-0.009066862498638197
2021-05-01 02:25:00,-0.33446385419756836,-0.0007264489565552171,-0.003254786451147243,-0.006674266703160345,-0.4480479366200311,-0.008959710309343403,0.0044968433205271096,-0.002097794873249728,-0.003860389795382933,0.0026284968601886956,-0.006521243491831896
2021-05-01 02:30:00,-0.36523472552175706,0.005017315179788643,0.004106468068156704,-0.008854858021340624,-0.4084589926392196,-0.003629469254072797,0.008167362523098768,-0.0015845108125883448,-0.004275348132128262,0.003501659972269489,-0.014911010645830931
