time,TS2,TS3,TS4,TS5,TS6,TS7,TS8,TS9,TS10,TS11,TS12
2021-05-01 00:00:00,-0.2510523027847968,0.013210275199508624,0.0036904462724626635,0.016236495308475353,0.5114129135550866,0.0004706069061309005,0.004286524240338081,-0.010436457840696894,-0.012853248926149426,-0.0016750671008128825,-0.011245526309307242
2021-05-01 00:05:00,0.027269415964494875,0.01226675027464058,0.004706313117389078,-0.001719485716561029,0.09287341733679759,0.00017378086438431045,0.005944789067235541,-0.004220968016929145,-0.005560654881150286,-0.003572346975005466,-0.008210147269184807
2021-05-01 00:10:00,0.015597953335307644,-0.005739592086413786,0.02665317756327647,-0.005467962593756358,0.06655730294088077,0.0026304548241091867,0.001614569286822178,-0.0012147260504673,-0.004818363273802816,-0.0014078515015878588,-0.0075131831739614656
2021-05-01 00:15:00,-0.40361541266012335,-0.009317794575950378,0.01443715496571392,0.01812711161016584,0.6173249130326994,0.00290593115712813,0.005195913506544585,-0.016686782675893908,-0.02186886368604784,0.002338135067785996,-0.012672606017119994
2021-05-01 00:20:00,-0.10453050501150009,0.013735487395224566,0.017916382789531764,-0.0028990903971401224,0.11305185532091036,0.002069252199075495,-0.0002542868815789895,-0.008360731627659114,-0.011676195811484873,0.00360334242618718,-0.006223647232072712
2021-05-01 00:25:00,-0.0852004684563647,0.010966312815043984,0.014474050999215414,-0.012486294641632067,0.044331411255878056,-0.0036996848772705587,-0.0006077511046916373,-0.007022790935761457,-0.014469647849489372,0.002565884483404413,-0.004627930908941879
2021-05-01 00:30:00,-0.11062928172622075,0.003347904486038675,0.002555130440602532,-0.0032275923931178265,0.0784768171267728,0.0003408107874665426,0.0030169055680406404,0.01110985863510068,-0.004802401520505036,0.011993234519879502,-0.005517659727173134
2021-05-01 00:35:00,-0.10962418935087326,0.0008632569448654604,0.012151607057712586,0.0009620225685066031,0.031135201401123,-1.4467836979502496e-05,0.0007781026014216198,0.007401008444235891,-0.004052959753883319,0.006862834671753718,-0.0046526954760238584
2021-05-01 00:40:00,-0.1242334228630335,-0.0022948066094817666,0.01354338887229455,-0.023855123371204448,0.015330471337577194,0.0010057596679874084,0.0014284556696299504,0.010110366931237975,-0.004314219192666323,0.008368102079549198,-0.0044524930516717165
2021-05-01 00:45:00,-0.15267866488154586,-0.002582264004420019,0.018425488542123003,-0.01152741952258201,-0.031152089758242636,0.004996545538702102,0.004701224597803282,0.0041186707039799365,0.01931828880823455,0.008292506992576266,-0.005494480432763211
