time,TS1_lag_1,TS1_lag_2,TS1_diff_1,TS1_ewm_12,TS2,TS1_rmax_12,TS6,TS1_diff_12,TS1_lag_3,TS2_lag_1
2021-05-01 01:25:00,-0.0345789156854152,-0.0495361201465129,-0.0303590111434459,0.0550467893481254,-0.0364297330379486,0.0146226081997156,-0.0018105859635397,-0.0091858189553022,-0.0054574706591665,-0.0034032794646918
2021-05-01 01:30:00,-0.0762599259614944,-0.0566751062870025,-0.0543322265148162,0.0510530360043048,-0.0401438847184181,0.0139484545215964,-0.0022263012360781,-0.0117696933448314,-0.0045957448892295,-0.0051001589745283
2021-05-01 01:35:00,-0.114680714905262,-0.0596338957548141,0.0681520849466323,0.055251196026802,-0.0400029309093952,0.0141168227419257,-0.0005211082170717418,-0.003184440312907,-0.0047673806548118,-0.0019735852256417
2021-05-01 01:40:00,-0.0267033819109201,-0.0501836761832237,0.0128296725451946,0.0196589566767215,-0.0392201505601406,0.0151179330423474,-0.0019332476658746,-0.0110496524721384,-0.0041126860305666,-0.0040370649658143
2021-05-01 01:45:00,0.0074077355675399,-0.0529385618865489,-0.0467006377875804,0.0227081589400768,-0.0364532060921192,0.004671090748161,-0.000951818481553346,-0.0144811468198895,-0.0061647701077163,-0.0020117121748626
2021-05-01 01:50:00,-0.0742644220590591,-0.0674976110458374,-0.1316348761320114,0.0166897624731063,-0.0542290247976779,0.007542438339442,-0.0031211245805025,-0.0169243477284908,-0.0038456961046904,-0.0072982632555067
2021-05-01 01:55:00,-0.2034982442855835,-0.0739618018269538,0.0816402360796928,0.0062668225727975,-0.0463864803314209,0.0028199877124279,-0.0023550470359623,-0.0046827886253595,-0.0028753895312547,-0.0022815917618572
2021-05-01 02:00:00,-0.1449545472860336,-0.0707277804613113,-0.0543698072433471,0.0092120105400681,-0.0524725094437599,0.0025897696614265,-0.0007956363260746002,9.462610250920989e-06,-0.0027313730679452,-0.0061237029731273
2021-05-01 02:05:00,-0.1895819157361984,-0.0670729205012321,0.0369708538055419,0.006158260628581,-0.0451565384864807,0.0017833644524216,-0.0026276588905602,0.0024080660659819,-0.0057507185265421,-0.0031269916798919
2021-05-01 02:10:00,-0.1946254670619964,-0.0748158171772956,-0.1099785640835762,0.0046689403243362,-0.0515392273664474,0.0013861434999853,-0.0046519767493009,-0.0033654416911303,-0.0039722574874758,-0.0062575787305831
2021-05-01 02:15:00,-0.3224588334560394,-0.0851355344057083,-0.1004785001277923,0.0034766478929668,-0.055257361382246,-0.0006541830953210592,-0.0025713220238685,-0.0105018811300396,-0.0049300557002425,-0.0126478727906942
2021-05-01 02:20:00,-0.409114807844162,-0.0865160226821899,-0.0084788193926215,-0.0012925523333251,-0.0508714988827705,-0.0002022864791797474,-0.0021814375650137,-0.0101480586454272,-0.0075685675255954,-0.0104095973074436
2021-05-01 02:25:00,-0.3802564442157745,-0.0956313535571098,0.0734760761260986,-0.0027727505657821,-0.0466759093105793,0.0042740046046674,-0.0014463064726442,-0.0060015004128217,-0.007865878753364,-0.0095495693385601
2021-05-01 02:30:00,-0.3344957232475281,-0.0938659533858299,0.0741871893405914,-0.0101435547694563,-0.0464030131697654,0.0042306096293032,-0.0016777082346379,0.0018944223411381,-0.0085533941164612,-0.0133457910269498
2021-05-01 02:35:00,-0.3074059784412384,-0.0854840949177742,-0.1216043084859848,-0.0091899605467915,-0.0582390874624252,0.0029445115942507,-0.0056458446197211,-0.010315571911633,-0.009378544986248,-0.0116773815825581
2021-05-01 02:40:00,-0.4285033941268921,-0.0982089266180992,0.0615247339010238,-0.0056020109914243,-0.0436413288116455,0.0048445067368447,-0.0015597594901919,-0.0063205081969499,-0.0068163685500621,-0.014151488430798
2021-05-01 02:45:00,-0.3713235557079315,-0.0987206995487213,-0.0498454011976718,-0.0053742891177535,-0.0537284761667251,0.0032689799554646,-0.0042219804599881,-0.0077967154793441,-0.00629339274019,-0.0147034963592886
2021-05-01 02:50:00,-0.4140812158584595,-0.0992570519447326,0.0025851996615529,-0.0076824026182293,-0.0716066136956214,-0.0015679432544857,-0.00725889345631,-0.0019913744181394,-0.0035985000431537,-0.0144728384912014
2021-05-01 02:55:00,-0.4084725081920624,-0.1069530323147773,0.0524034090340137,-0.0103801600635051,-0.0699209347367286,-0.0018433763179928,-0.0026254313997924,-0.0026956798974424,-0.0072363168001174,-0.016405152156949
2021-05-01 03:00:00,-0.3782574832439422,-0.0911061391234397,-0.0811393484473228,-0.0105993701145052,-0.0531688556075096,-0.0023592573124915,-0.0020106395240873,-0.002809862839058,-0.0077785602770745,-0.0183966197073459
2021-05-01 03:05:00,-0.5264729261398315,-0.1024768650531768,-0.0618935897946357,-0.0076569225639104,-0.0559292025864124,-0.0014198041753843,-0.0021629293914884,-0.0096094878390431,-0.0054538631811738,-0.0111952722072601
2021-05-01 03:10:00,-0.5553504228591919,-0.113232783973217,0.0421626940369606,-0.0130411889404058,-0.0423847883939743,-0.0039839842356741,-0.0034623844549059,-0.0056493976153433,-0.0069124409928917,-0.0109371859580278
2021-05-01 03:15:00,-0.5322107076644897,-0.1087073981761932,-0.0361733622848987,-0.0143809346482157,-0.0466515198349952,-0.0031787834595888,-0.0058695785701274,0.00010289898636983708,-0.002866234164685,-0.0183323267847299
2021-05-01 03:20:00,-0.5615622997283936,-0.1122055128216743,-0.0527552291750907,-0.0124871181324124,-0.0460202395915985,-0.0031045072246342,-0.0070093492977321,-0.0026586530730128,-0.0028597759082913,-0.0112357987090945
2021-05-01 03:25:00,-0.6219801306724548,-0.1171512156724929,-0.0109881460666656,-0.0132663464173674,-0.0465414077043533,-0.0037354102823883,-0.0067884246818721,-0.0075768958777189,-0.0031544251833111,-0.0191859751939773
2021-05-01 03:30:00,-0.614197313785553,-0.1202994510531425,-0.0620634704828262,-0.0506748408079147,-0.0468739904463291,-0.0046411799266934,-0.0068571125157177,-0.0161112267524003,-0.0028585284017026,-0.0156545937061309
2021-05-01 03:35:00,-0.6728513240814209,-0.1357032209634781,0.0783171504735946,-0.0505095981061458,-0.0412640646100044,-0.0177923385053873,-0.0105281202122569,-0.0054083513095974,-0.0010654048528522,-0.0069655943661928
2021-05-01 03:40:00,-0.5867406129837036,-0.1233767494559288,-0.0405027456581592,-0.0512229427695274,-0.0437532551586627,-0.0165695063769817,-0.009812619537115,-0.012025055475533,-0.0041798795573413,-0.0139078674837946
2021-05-01 03:45:00,-0.6331301331520081,-0.1299345344305038,-0.011158469133079,-0.0516231879591941,-0.0439472422003746,-0.0173049084842205,-0.0104358019307255,-0.010784232057631,-0.0062483521178364,-0.0114846415817737
2021-05-01 03:50:00,-0.6507392525672913,-0.1260882019996643,-0.0727713406085968,-0.0524932667613029,-0.0460163094103336,-0.0177953131496906,-0.010799117386341,-0.0135086299851536,-0.0039300611242651,-0.0180934686213731
2021-05-01 03:55:00,-0.7453423738479614,-0.1323705017566681,0.067835234105587,-0.0505535639822483,-0.0392814949154853,-0.0192194394767284,-0.009710275568068,-0.0102124195545911,-0.0024935211986303,-0.0066183814778923
2021-05-01 04:00:00,-0.6701486110687256,-0.132146805524826,-0.0023401393555104,-0.049164842814207,-0.0440174005925655,-0.0176374055445194,-0.0096545992419123,-0.0088716838508844,-0.0056187566369771,-0.0091178053990006
2021-05-01 04:05:00,-0.6759617328643799,-0.1289283037185669,-0.0372087322175502,-0.0520706251263618,-0.0455098934471607,-0.0179662704467773,-0.0104441689327359,-0.007425875402987,-0.00564203877002,-0.0155112165957689
2021-05-01 04:10:00,-0.7319561243057251,-0.1349781900644302,-0.0364996567368507,-0.053991787135601,-0.0409333147108554,-0.0183366797864437,-0.009549387730658,-0.0101732742041349,-0.0057340362109243,-0.0056614358909428
2021-05-01 04:15:00,-0.7485561966896057,-0.1451787501573562,0.0329713448882103,-0.0495497062802314,-0.0389358773827552,-0.0185825377702713,-0.0096595026552677,-0.0086198505014181,-0.0053182397969067,-0.0041988096199929
2021-05-01 04:20:00,-0.7364675998687744,-0.1369308084249496,-0.0417550839483737,-0.0549516156315803,-0.0410519540309906,-0.0185777358710765,-0.0101952273398637,-0.0086832856759428,-0.0060752080753445,-0.0061390772461891
2021-05-01 04:25:00,-0.766548752784729,-0.1427394747734069,0.0196346845477819,-0.0545918494462966,-0.0398933328688144,-0.0186595264822244,-0.0107349772006273,-0.0076208333484828,-0.0068193860352039,-0.0058196149766445
2021-05-01 04:30:00,-0.7503014206886292,-0.139012411236763,0.0044705145992338,-0.0541481226682662,-0.0404297187924385,-0.0185194220393896,-0.0097837280482053,-0.0033770324662327,-0.0052668703719973,-0.004288978409022
2021-05-01 04:35:00,-0.7473612427711487,-0.1380465626716613,-0.0229456350207328,-0.0554634146392345,-0.0417166613042354,-0.0186613593250513,-0.0103825377300381,-0.0087703233584761,-0.006856960710138,-0.0052507570944726
2021-05-01 04:40:00,-0.7599090933799744,-0.1419632732868194,0.0246566087007522,-0.05526864528656,-0.0415165461599826,-0.0191273838281631,-0.0103577692061662,-0.0054854759946465,-0.0057820305228233,-0.0060210512019693
2021-05-01 04:45:00,-0.7422314286231995,-0.1367984563112259,-0.0292156320065259,-0.0553642250597476,-0.0429973155260086,-0.0189571771770715,-0.0104843508452177,-0.0062144068069756,-0.0058703972026705,-0.0070608593523502
2021-05-01 04:50:00,-0.7625857591629028,-0.1390955299139022,-0.0309296790510416,-0.0604908056557178,-0.0414747558534145,-0.0192140378057956,-0.0101317074149847,-0.0051642046310007,-0.0064153671264648,-0.0065814605914056
2021-05-01 04:55:00,-0.7915756702423096,-0.1420478969812393,0.0023006780538707,-0.0599555522203445,-0.0408981889486312,-0.0195554606616497,-0.010841597802937,-0.0071441233158111,-0.0060815359465777,-0.0070436741225421
2021-05-01 05:00:00,-0.779491126537323,-0.1446997225284576,0.0230471976101398,-0.056489497423172,-0.0412100479006767,-0.0192932710051536,-0.0106903472915291,-0.0055370521731674,-0.0062243225984275,-0.0060585862956941
2021-05-01 05:05:00,-0.7574458718299866,-0.1387668997049331,0.0069120279513299,-0.0564214400947093,-0.0415624305605888,-0.0190520510077476,-0.0099073499441146,-0.0030069465283304,-0.0062316101975739,-0.0059385579079389
2021-05-01 05:10:00,-0.7541360855102539,-0.1390795707702636,-0.0362897887825965,-0.0606786832213401,-0.041747011244297,-0.0195312108844518,-0.0114524597302079,-0.0038601346313953,-0.0064084348268806,-0.0059761428274214
2021-05-01 05:15:00,-0.7843518853187561,-0.1421971768140792,-0.0002692895650397986,-0.0609183348715305,-0.0416234396398067,-0.0202317982912063,-0.0108847711235284,-0.0055855973623692,-0.006374561227858,-0.0067679025232791
2021-05-01 05:20:00,-0.784475564956665,-0.1420989334583282,-0.0062417821027338,-0.0573380813002586,-0.0422249548137187,-0.0198983531445264,-0.0109893642365932,-0.0029320116154849,-0.0062021878547966,-0.0069441082887351
2021-05-01 05:25:00,-0.784825325012207,-0.1426195651292801,-0.0039453394711017,-0.0577767454087734,-0.0418213494122028,-0.0198664311319589,-0.010887261480093,-0.0045781233347952,-0.0064703528769314,-0.0066129621118307
2021-05-01 05:30:00,-0.7827428579330444,-0.1425864547491073,0.0012292223982512,-0.057950634509325,-0.0418185777962207,-0.0198657866567373,-0.0108918435871601,-0.0044552213512361,-0.0063197864219546,-0.0064480323344469
2021-05-01 05:35:00,-0.780444860458374,-0.1414232105016708,-0.0059373606927692,-0.057865984737873,-0.0420338027179241,-0.0197331067174673,-0.0109469499439001,-0.0030658096075057,-0.0065200948156416,-0.0060708550736308
2021-05-01 05:40:00,-0.7819937467575073,-0.1424087285995483,-0.0040854755789041,-0.0581951178610324,-0.0418688803911209,-0.0199509486556053,-0.0109291737899184,-0.0055237892083823,-0.0065142638050019,-0.0060826102271676
2021-05-01 05:45:00,-0.7831416726112366,-0.1426946222782135,-0.0171196870505809,-0.058915514498949,-0.0421733930706977,-0.0201369877904653,-0.0109520405530929,-0.0053526582196354,-0.0065120556391775,-0.0066197789274156
2021-05-01 05:50:00,-0.7834574580192566,-0.1489126980304718,0.0468812435865402,-0.0572429858148098,-0.0411923602223396,-0.0197620708495378,-0.0107941515743732,0.0037886586505919,-0.0070350910536944,-0.0058770673349499
2021-05-01 05:55:00,-0.7575033903121948,-0.1400021910667419,-0.029979333281517,-0.0584145188331604,-0.0423882491886615,-0.0200183503329753,-0.0118214897811412,-0.0023590631317347,-0.0066033108159899,-0.0059460126794874
2021-05-01 06:00:00,-0.7810330986976624,-0.1419786810874939,-0.0022240199614316,-0.0622241422533988,-0.0414390638470649,-0.0199087150394916,-0.0108832381665706,-0.0035867048427462,-0.0065013985149562,-0.0062553766183555
2021-05-01 06:05:00,-0.7798547744750977,-0.1424002796411514,-0.0178867727518081,-0.0626141503453254,-0.0411363020539283,-0.0200344361364841,-0.0109219951555132,-0.0046135261654853,-0.0062391464598476,-0.0067891399376094
2021-05-01 06:10:00,-0.7939122319221497,-0.1434332132339477,0.0013660818804055,-0.0628740489482879,-0.0416468493640422,-0.019981026649475,-0.010924881324172,-0.0019877778831869,-0.006680769380182,-0.0065866857767105
2021-05-01 06:15:00,-0.7865833640098572,-0.1430961489677429,0.0076753022149205,-0.0632093548774719,-0.0407973602414131,-0.0200040154159069,-0.0108931399881839,-0.0016212707851082,-0.0064812833443284,-0.0061995931901037
2021-05-01 06:20:00,-0.7771419882774353,-0.1423138231039047,0.0040885643102228,-0.0589192286133766,-0.0417291857302188,-0.0196360182017087,-0.0108843920752406,0.0006074396660551429,-0.0061874180100858,-0.0056028487160801
2021-05-01 06:25:00,-0.7774093747138977,-0.1418771743774414,-0.0252515897154808,-0.059825912117958,-0.0427380837500095,-0.0200010873377323,-0.0109712984412908,-0.0023184681776911,-0.0066113518550992,-0.0066674947738647
2021-05-01 06:30:00,-0.7850773930549622,-0.1498762816190719,0.0311735570430755,-0.0584394447505474,-0.0412753075361251,-0.0195811111479997,-0.0109075643122196,0.0004752305685542524,-0.0071211475878953,-0.0058655529282987
2021-05-01 06:35:00,-0.7705560326576233,-0.1418461203575134,-0.0325995869934558,-0.0599609389901161,-0.0430298820137977,-0.020068984478712,-0.0118158180266618,-0.003715276485309,-0.0066396733745932,-0.0068175694905221
2021-05-01 06:40:00,-0.8005779981613159,-0.1443094313144683,0.000616853591054678,-0.0600258931517601,-0.0427292473614215,-0.0200772043317556,-0.0109420819208025,-0.0027833441272377,-0.0066536460071802,-0.0065263914875686
2021-05-01 06:45:00,-0.798313319683075,-0.1440883427858352,-0.0121208168566226,-0.0603308454155921,-0.0427176058292388,-0.0201967116445302,-0.0109912948682904,-0.0022601068485528,-0.0067568672820925,-0.0067248069681227
2021-05-01 06:50:00,-0.800955057144165,-0.1441339403390884,-0.0071899117901921,-0.0636528357863426,-0.0418822579085826,-0.0201755389571189,-0.0110096177086234,-0.004095506388694,-0.0067458935081958,-0.0067353337071835
2021-05-01 06:55:00,-0.8021554946899414,-0.1454300135374069,-0.005085595883429,-0.0638908669352531,-0.0418762527406215,-0.0203262008726596,-0.0108834756538271,-0.0031002662144601,-0.0066678281873464,-0.0065470188856124
2021-05-01 07:00:00,-0.8045271039009094,-0.1450566053390503,0.0004439513722900301,-0.0603218860924243,-0.0430384986102581,-0.020274793729186,-0.0109318373724818,-0.0030412997584789,-0.0066540339030325,-0.0066795237362384
2021-05-01 07:05:00,-0.801054060459137,-0.1445113569498062,-0.0022569955326616,-0.0603781156241893,-0.0422856733202934,-0.0201224684715271,-0.0109389489516615,-0.0020970476325601,-0.0066319312900304,-0.0064759007655084
2021-05-01 07:10:00,-0.7979834675788879,-0.1444979906082153,-0.0119976298883557,-0.0604478456079959,-0.0426834933459758,-0.020302316173911,-0.0109946839511394,-0.0028677158989012,-0.0067528933286666,-0.0066289929673075
2021-05-01 07:15:00,-0.7942858338356018,-0.1511321365833282,0.0309700462967157,-0.0593150183558464,-0.0414057336747646,-0.0201198533177375,-0.0108843175694346,-0.0016224991995841,-0.0072082239203155,-0.006161215249449
2021-05-01 07:20:00,-0.7811803817749023,-0.1429601907730102,-0.018377136439085,-0.0603671222925186,-0.0423567593097686,-0.0200895778834819,-0.0109419655054807,-0.0031722884159535,-0.0065180594101548,-0.0062133995816111
2021-05-01 07:25:00,-0.791410505771637,-0.1440581977367401,-0.020591277629137,-0.0607669837772846,-0.0427295230329036,-0.0204139538109302,-0.0109898839145898,-0.0028287617024034,-0.0066810436546802,-0.006948587950319
2021-05-01 07:30:00,-0.8064081072807312,-0.1453729718923568,0.00023534153297077864,-0.0602691359817981,-0.0428150743246078,-0.0202702116221189,-0.0109612336382269,-0.0037069651298224,-0.0067581981420516,-0.0069674127735197
2021-05-01 07:35:00,-0.8047615885734558,-0.1449910849332809,-0.0037651367019861,-0.0604976750910282,-0.0425306297838687,-0.0203356891870498,-0.010939615778625,-0.0020569483749568,-0.0067449114285409,-0.0066471770405769
2021-05-01 07:40:00,-0.8040261268615723,-0.1450175791978836,-0.0052976929582655,-0.0605352595448493,-0.0427458435297012,-0.0203721430152654,-0.0110112093389034,-0.0022058645263314,-0.0067288493737578,-0.0066090254113078
2021-05-01 07:45:00,-0.8035619258880615,-0.1449261903762817,0.0016016744775697,-0.0603293664753437,-0.0431588254868984,-0.0203687082976102,-0.0109442137181758,-0.0015536524588242,-0.0066397082991898,-0.0065937056206166
2021-05-01 07:50:00,-0.7991727590560913,-0.1446161568164825,-0.0048893680796027,-0.0603570342063903,-0.0423294641077518,-0.020253924652934,-0.0109732802957296,-0.0012077922001481,-0.0066473758779466,-0.0062940949574112
2021-05-01 07:55:00,-0.7990334033966064,-0.1442889422178268,-0.0108624380081892,-0.0606330186128616,-0.0424853898584842,-0.0203205216675996,-0.0109848845750093,-0.0016137176426127,-0.0067972927354276,-0.0065706064924597
2021-05-01 08:00:00,-0.8026772141456604,-0.1447842717170715,0.0037882472388446,-0.0603437535464763,-0.0422463305294513,-0.020324096083641,-0.0109075484797358,-0.0015975969145074,-0.0066304276697337,-0.0067481943406164
2021-05-01 08:05:00,-0.7972133755683899,-0.1441134512424469,-0.0123725226148962,-0.0606899671256542,-0.0425875931978225,-0.020231669768691,-0.0109417447820305,-0.0021120039746165,-0.0067541277967393,-0.0066740801557898
2021-05-01 08:10:00,-0.802842378616333,-0.1447791159152984,-0.0030696259345859,-0.0605374574661254,-0.0423594638705253,-0.020371763035655,-0.0109393801540136,-0.0014954225625842,-0.0066812010481953,-0.0066371913999319
2021-05-01 08:15:00,-0.8013853430747986,-0.1446406096220016,-0.0035757010336965,-0.060438398271799,-0.042283471673727,-0.0203348100185394,-0.0109294038265943,-0.0034504446666687,-0.0066279279999434,-0.0065903905779123
2021-05-01 08:20:00,-0.8014903664588928,-0.14461450278759,-0.0029296602588146,-0.0604522339999675,-0.041988868266344,-0.0203336384147405,-0.0109129687771201,-0.0023994192015379,-0.0066929701715707,-0.006544173695147
2021-05-01 08:25:00,-0.7990195155143738,-0.1447587311267852,-0.0049058236181735,-0.0604057982563972,-0.041534811258316,-0.0203899778425693,-0.0108929928392171,-4.67697718704585e-05,-0.0066217011772096,-0.0062337503768503
2021-05-01 08:30:00,-0.7981237769126892,-0.1444639563560485,-0.0022519549820572,-0.064064122736454,-0.0410421416163444,-0.0203822571784257,-0.0108929276466369,-0.00020877894712612033,-0.006653671618551,-0.0063498988747596
2021-05-01 08:35:00,-0.7962027788162231,-0.143922820687294,-0.0064914324320852,-0.0640484318137168,-0.0407321453094482,-0.0203291866928339,-0.0109130190685391,-0.0010543997632339,-0.0066357241012156,-0.0063366056419909
2021-05-01 08:40:00,-0.7954021692276001,-0.1470384448766708,0.0113609712570905,-0.0597531199455261,-0.0416851267218589,-0.0200907401740551,-0.0109024085104465,0.0016477811150252,-0.0064572836272418,-0.0059806499630212
2021-05-01 08:45:00,-0.7857947945594788,-0.1427903622388839,-0.0099879503250122,-0.060042779892683,-0.0412848480045795,-0.0201629530638456,-0.0109255416318774,-0.0014453777112066,-0.0065720761194825,-0.0065287030301988
2021-05-01 08:50:00,-0.7904585003852844,-0.1436053216457367,-0.008073822595179,-0.0599561296403408,-0.0410269573330879,-0.0201620440930128,-0.0109435003250837,-0.0016541281947866,-0.0065586855635046,-0.0062111346051096
2021-05-01 08:55:00,-0.7785806655883789,-0.1486624628305435,0.0570295080542564,-0.0574595369398593,-0.040993433445692,-0.0197697710245847,-0.0108198821544647,0.0079833725467324,-0.0068665901198983,-0.0053805843926966
2021-05-01 09:00:00,-0.7512645125389099,-0.1412087231874466,-0.0442874804139137,-0.0630931034684181,-0.0407526791095733,-0.0197885185480117,-0.0117084644734859,-0.0017092988127842,-0.0062941047362983,-0.0064964657649397
2021-05-01 09:05:00,-0.7899678945541382,-0.1429691761732101,-0.0068642180413007,-0.0630913600325584,-0.0410940907895565,-0.0200501792132854,-0.0109104504808783,-0.00015171284030657262,-0.0065422896295785,-0.0060617350973188
2021-05-01 09:10:00,-0.7910028696060181,-0.1438047140836715,0.0022771367803215,-0.0594587810337543,-0.041186686605215,-0.0199697017669677,-0.0108913304284214,0.00035563393612392247,-0.0061273821629583,-0.0064905146136879
2021-05-01 09:15:00,-0.7845026850700378,-0.1428395807743072,-0.0100668342784047,-0.0595223493874073,-0.0415027663111686,-0.0201287996023893,-0.0109437545761466,-0.00021217194444034249,-0.0065754712559282,-0.0063718045130372
2021-05-01 09:20:00,-0.7908188104629517,-0.1431063264608383,-0.0076739499345421,-0.059453472495079,-0.0416886769235134,-0.0200757589191198,-0.0109281279146671,-0.0013109034625813,-0.0065695727244019,-0.0060004042461514
2021-05-01 09:25:00,-0.783501923084259,-0.1500120013952255,0.0296310950070619,-0.058703638613224,-0.0411391779780387,-0.0198419205844402,-0.010865275748074,0.0037670354358851,-0.0070042139850556,-0.0060439500957727
2021-05-01 09:30:00,-0.769005298614502,-0.1413020491600036,-0.0120963845402002,-0.0592985786497592,-0.0410588271915912,-0.0199056807905435,-0.0112056285142898,0.001079314853996,-0.0065276268869638,-0.0058961920440196
2021-05-01 09:35:00,-0.7787361145019531,-0.1420915126800537,-0.0174664705991745,-0.0594929084181785,-0.0417775250971317,-0.0200208984315395,-0.0109590403735637,-0.0012220322387292,-0.0065240082331001,-0.0062753595411777
2021-05-01 09:40:00,-0.7896316647529602,-0.1432424187660217,-0.0086032506078481,-0.0594041980803012,-0.0417735315859317,-0.0200407542288303,-0.0109615661203861,-0.0029113094788044,-0.0066070887260138,-0.0059995562769472
2021-05-01 09:45:00,-0.7904787063598633,-0.1432089209556579,0.0068709063343703,-0.0597056038677692,-0.0416092984378337,-0.020008685067296,-0.0108882896602153,-0.0018243095837533,-0.0065961410291492,-0.0063454341143369
2021-05-01 09:50:00,-0.7836833000183105,-0.1430997997522354,-0.0034260777756571,-0.0594655126333236,-0.0412827543914318,-0.0198611728847026,-0.0108796069398522,-0.0012299652444198,-0.0066083916462957,-0.0056241042912006
2021-05-01 09:55:00,-0.7830359935760498,-0.1430949121713638,0.0008780420175753534,-0.0590350925922393,-0.0411232635378837,-0.0198674593120813,-0.0108758090063929,-0.0049583790823817,-0.0065535637550055,-0.0055548143573105
2021-05-01 10:00:00,-0.7741115093231201,-0.1451403051614761,0.0193030815571546,-0.058548517525196,-0.0401715114712715,-0.01981807872653,-0.0108660878613591,0.0027173657435923,-0.0063714408315718,-0.0056408811360597
2021-05-01 10:05:00,-0.7623738050460815,-0.1419235467910766,-0.010791634209454,-0.0592147447168827,-0.0405284017324447,-0.0196214281022548,-0.0118254479020833,0.0005647640791721642,-0.0071944072842597,-0.0046684411354362
2021-05-01 10:10:00,-0.7687246203422546,-0.1417496800422668,0.0032914178445935,-0.0584981516003608,-0.0404731519520282,-0.019602870568633,-0.0108863599598407,0.000995695940218866,-0.0071085286326706,-0.0044204387813806
2021-05-01 10:15:00,-0.7625442147254944,-0.1415252387523651,0.0029781910125166,-0.0578494146466255,-0.0400009714066982,-0.019447986036539,-0.0116696562618017,0.0036422826815396,-0.0068632462061941,-0.004016158170998
